#:unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as,Tipo Trafico
1684151319,780087,10876880,140.30.20.1,16,1694,10856928,10856964,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40916,22,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,14,2209,10856928,10856964,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,40916,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,1,88,10857144,10857144,0,0,140.30.20.3,140.30.20.8,0.0.0.0,65535,176,0,1281,1,192,0,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,16,1694,10857144,10857228,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58352,22,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,13,2157,10857144,10857228,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58352,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,15,1642,10857136,10857176,0,0,152.148.48.6,140.30.20.9,0.0.0.0,176,176,57348,22,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,2,176,10856928,10857176,0,0,140.30.20.3,140.30.20.6,0.0.0.0,65535,176,0,1281,1,192,0,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,15,2261,10857136,10857176,0,0,140.30.20.9,152.148.48.6,140.30.20.2,176,176,22,57348,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,16,1694,10857284,10857304,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40944,22,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,14,2209,10857284,10857304,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40944,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,12,2105,10857288,10857320,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36486,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,16,1694,10857288,10857320,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36486,22,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,15,2261,10857304,10857332,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40946,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,15,2261,10857216,10857260,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54192,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,15,1642,10857304,10857332,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40946,22,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,15,1642,10857216,10857260,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54192,22,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,4,352,10857136,10857400,0,0,140.30.20.3,140.30.20.9,0.0.0.0,65535,176,0,1281,1,192,0,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,5,440,10857216,10857476,0,0,140.30.20.3,140.30.20.5,0.0.0.0,65535,176,0,1281,1,192,0,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,3,180,10857288,10860192,0,0,152.148.48.6,140.30.20.11,0.0.0.0,176,176,35074,22,6,0,2,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,3,180,10857208,10860192,0,0,152.148.48.4,140.30.20.11,0.0.0.0,176,176,54488,22,6,0,2,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,3,180,10857340,10860192,0,0,152.148.48.5,140.30.20.11,0.0.0.0,176,176,36780,22,6,0,2,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,3,180,10857316,10860192,0,0,152.148.48.6,140.30.20.11,0.0.0.0,176,176,35076,22,6,0,2,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,3,180,10857124,10860160,0,0,152.148.48.4,140.30.20.11,0.0.0.0,176,176,54486,22,6,0,2,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,13,2157,10861428,10861456,0,0,140.30.20.7,152.148.48.5,140.30.20.2,176,176,22,41024,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,16,1694,10861428,10861456,0,0,152.148.48.5,140.30.20.7,0.0.0.0,176,176,41024,22,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,15,1642,10861628,10861648,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36496,22,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,15,2261,10861628,10861648,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36496,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,3,264,10861428,10861684,0,0,140.30.20.3,140.30.20.7,0.0.0.0,65535,176,0,1281,1,192,0,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,16,1694,10861756,10861776,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54212,22,6,0,27,0,0,0,0,1
1684151319,780087,10876880,140.30.20.1,14,2209,10861756,10861776,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54212,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,3,186,10861864,10861864,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36506,22,6,0,26,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,3,164,10861864,10861864,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36506,6,0,22,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,13,2157,10861864,10861884,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57176,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,16,1694,10861864,10861884,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57176,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,3,152,10862100,10862100,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57180,6,0,23,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,3,186,10862100,10862100,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57178,22,6,0,26,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,3,186,10862100,10862100,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57180,22,6,0,26,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,3,164,10862100,10862100,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57178,6,0,22,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,3,186,10862328,10862328,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57186,22,6,0,26,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,3,164,10862328,10862328,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57186,6,0,22,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,3,180,10861704,10864736,0,0,152.148.48.4,140.30.20.10,0.0.0.0,176,176,60458,22,6,0,2,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,3,180,10865864,10868896,0,0,152.148.48.4,140.30.20.10,0.0.0.0,176,176,60460,22,6,0,2,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,20,2414,10857176,10869832,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40920,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,25,3277,10857176,10869832,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,40920,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,22,2518,10857200,10869856,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40924,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,21,2466,10857208,10869844,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40926,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,26,3329,10857208,10869844,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,40926,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,20,2414,10857176,10869816,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40922,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,25,3277,10857176,10869816,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,40922,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,25,3277,10857200,10869856,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,40924,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,16,1694,10870036,10870072,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40928,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,14,2209,10870036,10870072,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,40928,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,21,2466,10857400,10870608,0,0,152.148.48.6,140.30.20.9,0.0.0.0,176,176,57356,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,22,2518,10857440,10870636,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58356,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,21,2466,10857400,10870628,0,0,152.148.48.6,140.30.20.9,0.0.0.0,176,176,57352,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,21,2466,10857400,10870616,0,0,152.148.48.6,140.30.20.9,0.0.0.0,176,176,57350,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,20,2414,10857440,10870644,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58354,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,25,3277,10857400,10870608,0,0,140.30.20.9,152.148.48.6,140.30.20.2,176,176,22,57356,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,21,2466,10857400,10870624,0,0,152.148.48.6,140.30.20.9,0.0.0.0,176,176,57354,22,6,0,27,0,0,0,0,1
1684151328,547898,10885648,140.30.20.1,25,3277,10857400,10870616,0,0,140.30.20.9,152.148.48.6,140.30.20.2,176,176,22,57350,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,25,3277,10857440,10870644,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58354,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,25,3277,10857400,10870628,0,0,140.30.20.9,152.148.48.6,140.30.20.2,176,176,22,57352,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,26,3329,10857400,10870624,0,0,140.30.20.9,152.148.48.6,140.30.20.2,176,176,22,57354,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,25,3277,10857440,10870636,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58356,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,21,2466,10857440,10870668,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58360,22,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,25,3277,10857520,10870712,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40950,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,26,3329,10857440,10870656,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58358,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,20,2414,10857476,10870692,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54194,22,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,21,2466,10857536,10870748,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36492,22,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,25,3277,10857476,10870700,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54200,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,25,3277,10857520,10870748,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40948,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,21,2466,10857520,10870748,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40948,22,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,21,2466,10857520,10870736,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40952,22,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,26,3329,10857476,10870660,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54196,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,25,3277,10857520,10870736,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40952,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,25,3277,10857440,10870668,0,0,140.30.20.8,152.148.48.5,140.30.20.2,176,176,22,58360,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,25,3277,10857476,10870676,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54198,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,22,2518,10857520,10870712,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40950,22,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,21,2466,10857440,10870656,0,0,152.148.48.5,140.30.20.8,0.0.0.0,176,176,58358,22,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,22,2518,10857476,10870700,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54200,22,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,21,2466,10857520,10870724,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40954,22,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,21,2466,10857476,10870660,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54196,22,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,25,3277,10857520,10870724,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40954,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,26,3329,10857476,10870692,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54194,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,22,2518,10857476,10870676,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54198,22,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,26,3329,10857536,10870748,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36492,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,26,3329,10857568,10870776,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40962,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,26,3329,10857568,10870804,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40960,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,24,3225,10857564,10870756,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40956,6,0,27,0,0,0,0,1
1684151328,760521,10885860,140.30.20.1,21,2466,10857568,10870800,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40958,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,26,3329,10857568,10870800,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40958,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,26,3329,10857540,10870764,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36494,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,26,3329,10857536,10870756,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36488,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,20,2414,10857536,10870756,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36488,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,20,2414,10857568,10870804,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40960,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,20,2414,10857568,10870776,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40962,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,21,2466,10857540,10870764,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36494,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,22,2518,10857564,10870756,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40956,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,26,3329,10857536,10870784,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36490,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,20,2414,10857536,10870784,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36490,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,26,3329,10862328,10875804,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57188,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,27,3381,10861684,10875768,0,0,140.30.20.7,152.148.48.5,140.30.20.2,176,176,22,41026,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,27,3381,10861684,10875808,0,0,140.30.20.7,152.148.48.5,140.30.20.2,176,176,22,41032,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,21,2466,10862328,10875804,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57188,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,22,2518,10861684,10875728,0,0,152.148.48.5,140.30.20.7,0.0.0.0,176,176,41028,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,26,3329,10861684,10875728,0,0,140.30.20.7,152.148.48.5,140.30.20.2,176,176,22,41028,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,26,3329,10861684,10875792,0,0,140.30.20.7,152.148.48.5,140.30.20.2,176,176,22,41030,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,20,2414,10861684,10875792,0,0,152.148.48.5,140.30.20.7,0.0.0.0,176,176,41030,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,22,2530,10861684,10875768,0,0,152.148.48.5,140.30.20.7,0.0.0.0,176,176,41026,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,22,2530,10861684,10875808,0,0,152.148.48.5,140.30.20.7,0.0.0.0,176,176,41032,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,20,2414,10861864,10875928,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36500,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,26,3329,10861864,10875928,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36500,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,25,3277,10861864,10875920,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36504,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,22,2518,10861864,10875920,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36504,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,21,2466,10861864,10875968,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36498,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,26,3329,10862100,10875960,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57182,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,22,2518,10862092,10875976,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36508,22,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,26,3329,10862100,10875992,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57184,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,25,3277,10862092,10875976,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36508,6,0,27,0,0,0,0,1
1684151333,940128,10891040,140.30.20.1,21,2466,10862100,10875960,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57182,22,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,26,3329,10861864,10875968,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36498,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,21,2466,10862100,10875992,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57184,22,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,26,3329,10861992,10876064,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54216,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,26,3329,10862552,10876064,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57192,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,26,3329,10861992,10876088,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54214,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,21,2466,10861992,10876088,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54214,22,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,21,2466,10862552,10876064,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57192,22,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,21,2466,10861992,10876092,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54218,22,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,22,2518,10861992,10876040,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54226,22,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,25,3277,10861992,10876040,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54226,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,26,3329,10861992,10876092,0,0,140.30.20.5,152.148.48.6,140.30.20.2,176,176,22,54218,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,20,2414,10861992,10876064,0,0,152.148.48.6,140.30.20.5,0.0.0.0,176,176,54216,22,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,1,88,10878596,10878596,0,0,140.30.20.3,140.30.20.9,0.0.0.0,65535,176,0,1281,1,192,0,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,3,164,10878760,10878760,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40980,6,0,22,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,3,186,10878760,10878760,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40980,22,6,0,26,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,3,186,10878812,10878812,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40982,22,6,0,26,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,3,152,10878852,10878868,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40984,6,0,23,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,3,186,10878852,10878868,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40984,22,6,0,26,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,3,164,10878812,10878824,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40982,6,0,22,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,3,164,10879088,10879088,0,0,140.30.20.9,152.148.48.5,140.30.20.2,176,176,22,40988,6,0,22,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,3,186,10879088,10879088,0,0,152.148.48.5,140.30.20.9,0.0.0.0,176,176,40988,22,6,0,26,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,25,3277,10870292,10882960,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,40938,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,26,3329,10870288,10882916,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,40934,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,26,3329,10870292,10882904,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,40936,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,21,2466,10870292,10882960,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40938,22,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,19,2362,10870292,10882904,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40936,22,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,26,3329,10870288,10882952,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,40930,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,21,2466,10870288,10882916,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40934,22,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,21,2466,10870288,10882952,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40930,22,6,0,27,0,0,0,0,1
1684151341,330820,10898428,140.30.20.1,1,88,10883352,10883352,0,0,140.30.20.3,140.30.20.7,0.0.0.0,65535,176,0,1281,1,192,0,0,0,0,0,1
1684151349,24408,10906124,140.30.20.1,3,186,10883600,10883600,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36526,22,6,0,26,0,0,0,0,1
1684151349,24408,10906124,140.30.20.1,3,164,10883544,10883544,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36520,6,0,22,0,0,0,0,1
1684151349,24408,10906124,140.30.20.1,3,186,10883544,10883544,0,0,152.148.48.4,140.30.20.8,0.0.0.0,176,176,36520,22,6,0,26,0,0,0,0,1
1684151349,24408,10906124,140.30.20.1,3,186,10883608,10883608,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57198,22,6,0,26,0,0,0,0,1
1684151349,24408,10906124,140.30.20.1,3,164,10883600,10883604,0,0,140.30.20.8,152.148.48.4,140.30.20.2,176,176,22,36526,6,0,22,0,0,0,0,1
1684151349,24408,10906124,140.30.20.1,3,164,10883608,10883616,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57198,6,0,22,0,0,0,0,1
1684151349,24408,10906124,140.30.20.1,3,164,10883676,10883676,0,0,140.30.20.8,152.148.48.6,140.30.20.2,176,176,22,57200,6,0,22,0,0,0,0,1
1684151349,24408,10906124,140.30.20.1,3,186,10883676,10883676,0,0,152.148.48.6,140.30.20.8,0.0.0.0,176,176,57200,22,6,0,26,0,0,0,0,1
1684151349,24408,10906124,140.30.20.1,19,2362,10877608,10889720,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40940,22,6,0,27,0,0,0,0,1
1684151349,24408,10906124,140.30.20.1,26,3329,10877608,10889720,0,0,140.30.20.6,152.148.48.4,140.30.20.2,176,176,22,40940,6,0,27,0,0,0,0,1
1684151349,24408,10906124,140.30.20.1,20,2414,10877660,10890256,0,0,152.148.48.4,140.30.20.6,0.0.0.0,176,176,40946,22,6,0,27,0,0,0,0,1
